genre,title,poster_link,description,labels
short,The Sandman,"https://m.media-amazon.com/images/M/MV5BNTIxYWRiM2QtZDZhZS00ZWRmLWEyYmMtMGI1YzM2Zjc1OWNmXkEyXkFqcGdeQXVyMTEyOTQ4MDQ2._V1_QL75_UY190_CR3,0,190,190_.jpg","When The Sandman is pulled from his realm and imprisoned on Earth, he languishes for decades before finally escaping.",Short Drama Fantasy
short,Oats Studios,"https://m.media-amazon.com/images/M/MV5BNTVmYjRjMTAtMDgxMy00Y2Q0LWJmYjQtNGFlYzg0MTcwNGMzXkEyXkFqcGdeQXVyODIwODA5Njk@._V1_QL75_UY281_CR11,0,190,281_.jpg",It is a series of experimental short films that envision post-apocalyptic worlds and nightmarish scenarios.,Short Horror Sci-Fi
short,Laura Hasn't Slept,"https://m.media-amazon.com/images/M/MV5BYmNiOTg0ZTItMTUwOS00NDAzLWIwMjUtOTY4ZmRjZWRjMjMyXkEyXkFqcGdeQXVyOTEzOTk3ODc@._V1_QL75_UY281_CR11,0,190,281_.jpg","Desperate to rid herself of a recurring nightmare, a young woman seeks the help of her therapist.",Short Horror
short,Frankenweenie,"https://m.media-amazon.com/images/M/MV5BMDk5YmI5MmItOGY1ZS00NTdkLWIxZGYtMDRhZWNlNzI5NzA5XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_QL75_UX190_CR0,2,190,281_.jpg",A young boy sets out to revive his dead pet using the monstrous power of science.,Short Comedy Horror
short,The Cuphead Show!,"https://m.media-amazon.com/images/M/MV5BMmU1YzlhNzUtOWRhNy00N2I0LTk5ODgtMjRjMWI2MjhiYmNkXkEyXkFqcGdeQXVyMTM0NTUzNDIy._V1_QL75_UY281_CR4,0,190,281_.jpg",Follow the misadventures of the impulsive Cuphead and his cautious but persuadable brother Mugman in this animated series based on the hit video game.,Animation Short Action
short,50 States of Fright,"https://m.media-amazon.com/images/M/MV5BOTQ4MzkwOWUtN2VjYS00ZTY1LWJlYmYtNDdjNjhhODdkMGZmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Quibi series explores stories based on urban legends from different places in the United States, taking viewers deeper into the horrors that lurk just beneath the surface.",Short Drama Horror
short,Star vs. the Forces of Evil,"https://m.media-amazon.com/images/M/MV5BYmUxYWJkZGQtY2FmYS00YzM2LWJiMGQtODY5YTdjYmVkM2Y5XkEyXkFqcGdeQXVyNzQzNTI4MTM@._V1_QL75_UX190_CR0,2,190,281_.jpg","Star Butterfly arrives on Earth to live with the Diazes, a Mexican-American family. She continues to battle villains throughout the universe and high school, mainly to protect her extremely powerful wand, an object that still confuses her.",Animation Short Action
short,Threat Level Midnight: The Movie,"https://m.media-amazon.com/images/M/MV5BZjMzNzE4ZGItMDI5Zi00ZjE3LThkODctYTlhZWY1ZTdmMGNjXkEyXkFqcGdeQXVyOTExNzM4NDM@._V1_QL75_UY281_CR1,0,190,281_.jpg","After secret agent Michael Scarn (Steve Carell) is forced into retirement after the death of his wife Catherine Zeta-Scarn, the President of the United States of America (Craig Robinson) requests that he prevents Goldenface (John Krasinski) from blowing up the NHL All-Star Game and killing several hostages.",Short Action Comedy
short,The Legend of Sleepy Hollow,"https://m.media-amazon.com/images/M/MV5BZjUyN2VmYzQtMjgwMy00MjBlLWEyMDMtOGM2YjhhYzY1YmVjXkEyXkFqcGdeQXVyNjAwODEzMTE@._V1_QL75_UY281_CR1,0,190,281_.jpg","In a small town, a brewing romantic rivalry with a local tough and a school-teacher culminates in a terrifying ride in the night.",Animation Short Comedy
short,Six Shooter,"https://m.media-amazon.com/images/M/MV5BODFiYWFjMjUtYzNkNC00MWMwLThlYzItMmM0YTNiNjlmNThmXkEyXkFqcGdeQXVyNzgzODI1OTE@._V1_QL75_UX190_CR0,2,190,281_.jpg","A black and bloody Irish comedy about a sad train journey where an older man, whose wife has died that morning, encounters a strange and possibly psychotic young oddball....",Short Comedy Drama
