genre,title,poster_link,description,labels
comedy,Bad Sisters,"https://m.media-amazon.com/images/M/MV5BNjc2ZWY3NjYtM2Q5OS00YTI1LTk5MDktYjYwYTk2Yzc4YTc4XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX190_CR0,2,190,281_.jpg","Follows the Garvey sisters, who are bound together by the death of their parents and a promise to always protect each other.",Comedy Drama Thriller
comedy,Spirited,"https://m.media-amazon.com/images/M/MV5BOTZlODhkOTctNWQxZC00NDAzLTkyNWQtMjE3ZWQ2NWIwZTllXkEyXkFqcGdeQXVyMTk4NTEwMTQ@._V1_QL75_UX190_CR0,2,190,281_.jpg",A musical version of Charles Dickens's story of a miserly misanthrope who is taken on a magical journey.,Comedy Family Musical
comedy,Triangle of Sadness,"https://m.media-amazon.com/images/M/MV5BNDRiZjc0ZDMtMjhlYi00ZjAzLTg0MDQtZDI2NGEyYTBlN2M2XkEyXkFqcGdeQXVyMTA2MDU0NjM5._V1_QL75_UX190_CR0,0,190,281_.jpg",A fashion model celebrity couple join an eventful cruise for the super-rich.,Comedy Drama
comedy,Bros,"https://m.media-amazon.com/images/M/MV5BMzI4MDg3NDEtOTg1OC00MDdjLWEzY2QtMmFmMWNlNTcxZDIxXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_QL75_UY281_CR18,0,190,281_.jpg",Two men with commitment problems attempt a relationship.,Comedy Romance
comedy,Everything Everywhere All at Once,"https://m.media-amazon.com/images/M/MV5BYTdiOTIyZTQtNmQ1OS00NjZlLWIyMTgtYzk5Y2M3ZDVmMDk1XkEyXkFqcGdeQXVyMTAzMDg4NzU0._V1_QL75_UY281_CR2,0,190,281_.jpg","An aging Chinese immigrant is swept up in an insane adventure, in which she alone can save the world by exploring other universes connecting with the lives she could have led.",Action Adventure Comedy
comedy,The Office,"https://m.media-amazon.com/images/M/MV5BMDNkOTE4NDQtMTNmYi00MWE0LWE4ZTktYTc0NzhhNWIzNzJiXkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_QL75_UX190_CR0,2,190,281_.jpg","A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, and tedium.",Comedy
comedy,Thor: Love and Thunder,"https://m.media-amazon.com/images/M/MV5BYmMxZWRiMTgtZjM0Ny00NDQxLWIxYWQtZDdlNDNkOTEzYTdlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Thor enlists the help of Valkyrie, Korg and ex-girlfriend Jane Foster to fight Gorr the God Butcher, who intends to make the gods extinct.",Action Adventure Comedy
comedy,Ted Lasso,"https://m.media-amazon.com/images/M/MV5BMDVmODUzNmEtMGMxZC00NWUzLTkxMTAtMDM5OTQzMWE0ZDM3XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg","American college football coach Ted Lasso heads to London to manage AFC Richmond, a struggling English Premier League football team.",Comedy Drama Sport
comedy,Cobra Kai,"https://m.media-amazon.com/images/M/MV5BYWU4ZmI0NTItZjcyNy00MzQ5LThiNDQtZDZkNjg1NWUwN2RhXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_QL75_UX190_CR0,0,190,281_.jpg","Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again.",Action Comedy Drama
comedy,A Christmas Story Christmas,"https://m.media-amazon.com/images/M/MV5BZDJmMGM0OWEtMmM2OS00MTE5LTkyODMtMGY5YjQ1NjdjM2E0XkEyXkFqcGdeQXVyMjc2MDQ2NjM@._V1_QL75_UX190_CR0,2,190,281_.jpg","Follows Ralphie, now adult, who returns to the house on Cleveland street to give his kids a magical Christmas like the one he had as a child, reconnecting with childhood friends, and reconciling the passing of his Old Man.",Comedy Family
comedy,Friends,"https://m.media-amazon.com/images/M/MV5BNDVkYjU0MzctMWRmZi00NTkxLTgwZWEtOWVhYjZlYjllYmU4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UY281_CR1,0,190,281_.jpg",Follows the personal and professional lives of six twenty to thirty-something-year-old friends living in Manhattan.,Comedy Romance
comedy,Young Sheldon,"https://m.media-amazon.com/images/M/MV5BZDg3MGNhYjItZGU2Yi00MzU4LWE4NGUtYjA2OTVjNGUyMjE4XkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_QL75_UX190_CR0,2,190,281_.jpg","Meet a child genius named Sheldon Cooper (already seen as an adult in The Big Bang Theory (2007)) and his family. Some unique challenges face Sheldon, who is socially impaired.",Comedy
comedy,Clerks III,"https://m.media-amazon.com/images/M/MV5BNTAxZjU2MWUtMmE3Ny00MTkyLTlhYzgtYTcxNjUzNzJiY2Y3XkEyXkFqcGdeQXVyMTMwMDA5ODU3._V1_QL75_UX190_CR0,2,190,281_.jpg","Dante, Elias, and Jay and Silent Bob are enlisted by Randal after a heart attack to make a movie about the convenience store that started it all.",Comedy
comedy,The Big Bang Theory,"https://m.media-amazon.com/images/M/MV5BY2FmZTY5YTktOWRlYy00NmIyLWE0ZmQtZDg2YjlmMzczZDZiXkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_QL75_UX190_CR0,2,190,281_.jpg",A woman who moves into an apartment across the hall from two brilliant but socially awkward physicists shows them how little they know about life outside of the laboratory.,Comedy Romance
comedy,Glass Onion: A Knives Out Mystery,"https://m.media-amazon.com/images/M/MV5BYmZlZDZkZjYtNzE5Mi00ODFhLTk2OTgtZWVmODBiZTI4NGFiXkEyXkFqcGdeQXVyMTE5MTg5NDIw._V1_QL75_UX190_CR0,2,190,281_.jpg",Famed Southern detective Benoit Blanc travels to Greece for his latest case.,Comedy Crime Drama
